run,date,start_time,ebeam,current,target,hms_p,hms_th,shms_p,shms_th,ps1,ps2,ps3,ps4,ps5,ps6,run_type,comment
24729,08/10,01:21,8.5831,18.0,LH2,-1.531,29.045,-3.632,11.075,-1,-1,-1,-1,-1,0,PI-SIDIS,"DAQ gives ROC1 and ROC5 red error while downloading run file. Reset again makes the alarm go. This was happening through run 24737, then restarted CODA"
24730,08/10,02:03,8.5831,40.0,Dummy,-1.531,29.045,-3.632,11.075,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24731,08/10,02:37,8.5831,40.0,Dummy,-1.531,29.045,-3.632,11.075,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24732,08/10,03:15,8.5831,40.0,Dummy,-1.531,29.045,-3.632,11.075,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24733,08/10,03:50,8.5831,20.0,Dummy,-1.531,29.045,-3.632,11.075,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24734,08/10,04:37,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,forgot to change the SHMS angle in prescale GUI. Changed in the next run
24736,08/10,05:12,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,0,-1,PI-SIDIS,Trigger efficiency check
24737,08/10,05:46,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,SHMS Q3 tripped ~1min before run stop!
24738,08/10,09:32,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24739,08/10,10:09,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24740,08/10,10:46,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24741,08/10,11:19,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24742,08/10,11:54,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24743,08/10,12:41,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24744,08/10,13:20,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,5 minute run
24745,08/10,16:41,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24746,08/10,17:52,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24747,08/10,18:25,8.5831,37.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24748,08/10,19:00,8.5831,18.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24750,08/10,19:44,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,1,-1,-1,HMSDIS,0
24752,08/10,20:25,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,5,-1,-1,-1,-1,SHMSDIS,0
24753,08/10,20:53,8.5831,40.0,Dummy,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24755,08/10,23:05,8.5831,40.0,Dummy,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24756,08/10,23:41,8.5831,40.0,Dummy,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24758,08/11,00:45,8.5831,40.0,Dummy,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24759,08/11,01:30,8.5831,40.0,Dummy,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24763,08/11,02:25,8.5831,40.0,Dummy,-1.531,29.045,-3.632,14.375,-1,-1,-1,1,-1,-1,HMSDIS,0
24765,08/11,02:52,8.5831,40.0,Dummy,-1.531,29.045,-3.632,14.375,-1,5,-1,-1,-1,-1,SHMSDIS,0
24766,08/11,03:26,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24767,08/11,04:06,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24768,08/11,04:40,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24769,08/11,05:16,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24770,08/11,06:47,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24772,08/11,08:24,8.5831,55.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24773,08/11,08:58,8.5831,37.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24774,08/11,09:30,8.5831,18.0,LH2,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24775,08/11,10:14,8.5831,40.0,Dummy,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24776,08/11,10:14,8.5831,40.0,Dummy,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24777,08/11,11:19,8.5831,40.0,Dummy,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24778,08/11,11:55,8.5831,20.0,Dummy,-1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24779,08/11,13:11,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24780,08/11,13:47,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,0,-1,PI+SIDIS,0
24781,08/11,14:22,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24782,08/11,14:52,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24783,08/11,15:33,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24784,08/11,16:06,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24785,08/11,16:37,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24786,08/11,17:13,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24787,08/11,17:48,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24788,08/11,18:20,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24789,08/11,18:54,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24790,08/11,19:27,8.5831,37.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24791,08/11,20:01,8.5831,18.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24792,08/11,20:33,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,0,-1,-1,HMSDIS,"Wrong prescale, but good DT test"
24793,08/11,20:51,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,0,-1,-1,-1,-1,SHMSDIS,Huge dead time
24794,08/11,21:16,8.5831,40.0,Dummy,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24795,08/11,21:42,8.5831,40.0,Dummy,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24796,08/11,22:15,8.5831,40.0,Dummy,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24797,08/11,23:06,8.5831,40.0,Dummy,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24798,08/11,23:38,8.5831,40.0,Dummy,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24800,08/12,00:17,8.5831,40.0,Dummy,-1.531,29.045,3.632,14.375,-1,-1,-1,0,-1,-1,HMSDIS,Beam off for 25 minutes at start
24802,08/12,01:01,8.5831,40.0,Dummy,-1.531,29.045,3.632,14.375,-1,3,-1,-1,-1,-1,SHMSDIS,0
24803,08/12,01:29,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24804,08/12,02:01,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24805,08/12,02:33,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24806,08/12,03:05,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24807,08/12,03:35,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24808,08/12,04:07,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24809,08/12,04:39,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24810,08/12,05:10,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24811,08/12,05:11,8.5831,55.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24812,08/12,06:15,8.5831,37.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24813,08/12,06:49,8.5831,18.0,LH2,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24814,08/12,07:25,8.5831,40.0,Dummy,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24815,08/12,07:56,8.5831,40.0,Dummy,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24816,08/12,08:27,8.5831,40.0,Dummy,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24817,08/12,08:58,8.5831,40.0,Dummy,-1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24818,08/12,10:16,8.5831,55.0,LD2,1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24819,08/12,10:49,8.5831,55.0,LD2,1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24820,08/12,11:24,8.5831,55.0,LD2,1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24821,08/12,12:07,8.5831,55.0,LH2,1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24822,08/12,12:40,8.5831,55.0,LH2,1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24823,08/12,13:12,8.5831,55.0,LH2,1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24824,08/12,13:59,8.5831,50.0,Cu,1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24825,08/12,14:30,8.5831,50.0,Cu,1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24826,08/12,15:03,8.5831,50.0,Cu,1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24827,08/12,15:36,8.5831,50.0,Cu,1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24828,08/12,16:10,8.5831,50.0,Cu,1.531,29.045,3.632,14.375,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24829,08/12,17:38,8.5831,55.0,LH2,1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,Switched to Pi-
24830,08/12,18:10,8.5831,55.0,LH2,1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24831,08/12,18:42,8.5831,55.0,LH2,1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24832,08/12,19:15,8.5831,55.0,LH2,1.531,29.045,-3.632,14.375,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24833,08/12,20:03,8.5831,25.0,LH2,1.531,29.045,-6.509,12.0,-1,0,-1,-1,-1,-1,SHMSHEE,"start elastic scans, short run to check prescale"
24834,08/12,20:07,8.5831,25.0,LH2,1.531,29.045,-6.509,12.0,-1,4,-1,-1,-1,-1,SHMSHEE,0
24835,08/12,20:59,8.5831,25.0,Dummy,1.531,29.045,-6.509,12.0,-1,4,-1,-1,-1,-1,SHMSHEE,0
24836,08/12,21:13,8.5831,25.0,Dummy,1.531,29.045,-5.967,12.0,-1,4,-1,-1,-1,-1,SHMSHEE,0
24837,08/12,21:31,8.5831,25.0,LH2,1.531,29.045,-5.967,12.0,-1,4,-1,-1,-1,-1,SHMSHEE,0
24838,08/12,21:46,8.5831,25.0,LH2,1.531,29.045,-5.869,12.0,-1,4,-1,-1,-1,-1,SHMSHEE,0
24839,08/12,22:02,8.5831,25.0,LH2,1.531,29.045,-5.774,12.0,-1,4,-1,-1,-1,-1,SHMSHEE,0
24840,08/12,22:18,8.5831,25.0,LH2,1.531,29.045,-5.683,12.0,-1,4,-1,-1,-1,-1,SHMSHEE,SHMS mom changed ~20s before run stop!
24841,08/12,22:34,8.5831,25.0,LH2,1.531,29.045,-5.594,12.0,-1,4,-1,-1,-1,-1,SHMSHEE,0
24842,08/12,22:51,8.5831,25.0,LH2,1.531,29.045,-5.508,12.0,-1,4,-1,-1,-1,-1,SHMSHEE,0
24843,08/12,22:51,8.5831,25.0,Dummy,1.531,29.045,-5.508,12.0,-1,4,-1,-1,-1,-1,SHMSHEE,0
24844,08/12,23:38,8.5831,25.0,LH2,1.531,29.045,-5.424,12.0,-1,4,-1,-1,-1,-1,SHMSHEE,SHMS mom changed ~20s before run stop!
24845,08/12,23:52,8.5831,25.0,LH2,1.531,29.045,-5.343,12.0,-1,4,-1,-1,-1,-1,SHMSHEE,0
24846,08/13,00:13,8.5831,25.0,LH2,1.531,29.045,-5.265,12.0,-1,4,-1,-1,-1,-1,SHMSHEE,SHMS DI tripped ~2mins before run stop!
24847,08/13,07:37,8.5831,20.0,C,1.531,29.045,-5.265,12.0,-1,-1,-1,0,-1,-1,HMSDIS,Run during beam studies
24848,08/13,07:59,8.5831,40.0,C,1.531,29.045,-5.265,12.0,-1,-1,-1,1,-1,-1,HMSDIS,Run during beam studies
24861,08/13,20:51,8.5831,60.0,LH2,1.531,29.045,-3.632,11.075,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24862,08/13,21:19,8.5831,55.0,LH2,1.531,29.045,-3.632,11.075,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24863,08/13,21:50,8.5831,55.0,LH2,1.531,29.045,-3.632,11.075,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24864,08/13,22:27,8.5831,55.0,LH2,1.531,29.045,-3.632,11.075,-1,-1,-1,-1,-1,0,PI-SIDIS,0
24865,08/13,23:37,8.5831,55.0,LH2,1.531,29.045,3.632,11.075,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24866,08/14,00:09,8.5831,55.0,LH2,1.531,29.045,3.632,11.075,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24867,08/14,00:42,8.5831,55.0,LH2,1.531,29.045,3.632,11.075,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24868,08/14,01:25,8.5831,55.0,Cu,1.531,29.045,3.632,11.075,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24870,08/14,05:54,8.5831,50.0,Cu,1.531,29.045,3.632,11.075,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24871,08/14,06:38,8.5831,50.0,Cu,1.531,29.045,3.632,11.075,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24872,08/14,07:10,8.5831,50.0,Cu,1.531,29.045,3.632,11.075,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24873,08/14,07:43,8.5831,50.0,Cu,1.531,29.045,3.632,11.075,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24874,08/14,08:18,8.5831,50.0,Cu,1.531,29.045,3.632,11.075,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24877,08/14,14:52,10.6716,40.0,LD2,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24878,08/14,14:59,10.6716,50.0,LD2,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24879,08/14,15:20,10.6716,45.0,LD2,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24880,08/14,15:27,10.6716,40.0,LD2,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24881,08/14,16:07,10.6716,40.0,LD2,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24882,08/14,16:45,10.6716,27.0,LD2,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24883,08/14,17:17,10.6716,13.0,LD2,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24884,08/14,17:52,10.6716,40.0,LD2,-3.642,16.75,6.538,7.51,-1,-1,-1,3,-1,-1,HMSDIS,0
24885,08/14,18:09,10.6716,40.0,LD2,-3.642,16.75,6.538,7.51,-1,7,-1,-1,-1,-1,SHMSDIS,0
24886,08/14,21:42,10.6716,55.0,LH2,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24887,08/14,22:15,10.6716,55.0,LH2,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24888,08/14,22:46,10.6716,55.0,LH2,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,0,-1,PI+SIDIS,0
24889,08/14,23:18,10.6716,37.0,LH2,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24890,08/14,23:52,10.6716,18.0,LH2,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24891,08/15,00:38,10.6716,55.0,LH2,-3.642,16.75,6.538,7.51,-1,-1,-1,3,-1,-1,HMSDIS,0
24892,08/15,01:03,10.6716,55.0,LH2,-3.642,16.75,6.538,7.51,-1,7,-1,-1,-1,-1,SHMSDIS,0
24893,08/15,01:35,10.6716,40.0,Dummy,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24894,08/15,02:07,10.6716,40.0,Dummy,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24895,08/15,02:39,10.6716,40.0,Dummy,-3.642,16.75,6.538,7.51,-1,-1,-1,2,-1,-1,HMSDIS,0
24896,08/15,03:00,10.6716,40.0,Dummy,-3.642,16.75,6.538,7.51,-1,5,-1,-1,-1,-1,SHMSDIS,0
24897,08/15,03:44,10.6716,50.0,C,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24898,08/15,04:25,10.6716,50.0,C,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24899,08/15,05:17,10.6716,25.0,C,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24900,08/15,05:53,10.6716,50.0,C,-3.642,16.75,6.538,7.51,-1,-1,-1,4,-1,-1,HMSDIS,0
24901,08/15,06:16,10.6716,50.0,C,-3.642,16.75,6.538,7.51,-1,6,-1,-1,-1,-1,SHMSDIS,0
24902,08/15,06:59,10.6716,50.0,Cu,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24903,08/15,07:31,10.6716,60.0,Cu,-3.642,16.75,6.538,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24905,08/15,12:01,10.6716,50.0,Cu,-3.642,16.75,6.538,7.51,-1,-1,-1,3,-1,-1,HMSDIS,0
24906,08/15,12:18,10.6716,50.0,Cu,-3.642,16.75,6.538,7.51,-1,-1,-1,3,-1,-1,HMSDIS,0
24907,08/15,13:19,10.6716,19.0,LD2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24908,08/15,14:10,10.6716,19.0,LD2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24909,08/15,14:45,10.6716,9.5,LD2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24910,08/15,15:23,10.6716,9.5,LD2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24911,08/15,16:00,10.6716,9.5,LD2,-3.642,16.75,4.868,7.51,-1,-1,-1,1,-1,-1,HMSDIS,0
24912,08/15,16:19,10.6716,9.5,LD2,-3.642,16.75,4.868,7.51,-1,6,-1,-1,-1,-1,SHMSDIS,0
24913,08/15,16:48,10.6716,38.0,LH2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,Established max current at 38uA
24914,08/15,17:24,10.6716,38.0,LH2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,Beam tripped; MCC replaced card.  Only 12 mins of good data this run.
24915,08/15,17:51,10.6716,38.0,LH2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,Collected remaining ~18 mins of beam on this setting.
24916,08/15,18:18,10.6716,38.0,LH2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,0,-1,PI+SIDIS,"Trigger efficiency check, lots of beam checks.  Got ~30 minutes good beam."
24917,08/15,19:03,10.6716,25.3,LH2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,Beam tripped.  Only ~2 minutes of good beam.
24920,08/15,21:34,10.6716,25.3,LH2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24921,08/15,22:11,10.6716,12.7,LH2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24922,08/15,22:47,10.6716,38.0,LH2,-3.642,16.75,4.868,7.51,-1,-1,-1,2,-1,-1,HMSDIS,0
24923,08/15,23:06,10.6716,38.0,LH2,-3.642,16.75,4.868,7.51,-1,7,-1,-1,-1,-1,SHMSDIS,0
24924,08/15,23:34,10.6716,40.0,Dummy,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24925,08/16,00:23,10.6716,40.0,Dummy,-3.642,16.75,4.868,7.51,-1,-1,-1,2,-1,-1,HMSDIS,0
24926,08/16,00:42,10.6716,40.0,Dummy,-3.642,16.75,4.868,7.51,-1,7,-1,-1,-1,-1,SHMSDIS,0
24927,08/16,01:21,10.6716,35.0,C,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24928,08/16,11:40,10.6716,35.0,C,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24929,08/16,12:15,10.6716,35.0,C,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24930,08/16,12:38,10.6716,17.5,C,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24931,08/16,13:12,10.6716,35.0,C,-3.642,16.75,4.868,7.51,-1,-1,-1,3,-1,-1,HMSDIS,0
24932,08/16,13:36,10.6716,35.0,C,-3.642,16.75,4.868,7.51,-1,7,-1,-1,-1,-1,SHMSDIS,0
24933,08/16,14:11,10.6716,40.0,Cu,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24934,08/16,14:47,10.6716,40.0,Cu,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24935,08/16,15:22,10.6716,40.0,Cu,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24936,08/16,15:57,10.6716,40.0,Cu,-3.642,16.75,4.868,7.51,-1,-1,-1,3,-1,-1,HMSDIS,0
24937,08/16,15:57,10.6716,40.0,Cu,-3.642,16.75,4.868,7.51,-1,7,-1,-1,-1,-1,SHMSDIS,0
24938,08/16,16:53,10.6716,19.0,LD2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24939,08/16,17:26,10.6716,19.0,LD2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24943,08/16,17:52,10.6716,19.0,LD2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24944,08/16,18:31,10.6716,19.0,LD2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24945,08/16,19:10,10.6716,19.0,LD2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24946,08/16,19:36,10.6716,9.5,LD2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24947,08/16,20:09,10.6716,9.5,LD2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24948,08/16,20:49,10.6716,38.0,LH2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24949,08/16,21:33,10.6716,38.0,LH2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24950,08/16,22:06,10.6716,25.3,LH2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24951,08/16,22:41,10.6716,12.6,LH2,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24952,08/16,23:32,10.6716,40.0,Dummy,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24953,08/17,00:34,10.6716,35.0,C,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24954,08/17,01:07,10.6716,35.0,C,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24955,08/17,01:43,10.6716,17.0,C,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24956,08/17,02:24,10.6716,40.0,Cu,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24957,08/17,03:23,10.6716,40.0,Cu,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
24958,08/17,03:40,10.6716,40.0,Cu,-3.642,16.75,4.868,7.51,-1,-1,-1,-1,-1,0,PI+SIDIS,0
